date,close
2022-01-12,443.19171142578125
2022-01-13,437.08514404296875
2022-01-14,437.2639465332031
2022-01-18,429.5201416015625
2022-01-19,425.0602722167969
2022-01-20,420.3556213378906
2022-01-21,412.1037902832031
2022-01-24,413.8538513183594
2022-01-25,408.8011169433594
2022-01-26,407.7754821777344
2022-01-27,405.761962890625
2022-01-28,415.8392028808594
2022-01-31,423.32891845703125
2022-02-01,426.1893005371094
2022-02-02,430.3292541503906
2022-02-03,420.2143859863281
2022-02-04,422.19036865234375
2022-02-07,420.83544921875
2022-02-08,424.29803466796875
2022-02-09,430.5081787109375
2022-02-10,422.7738037109375
2022-02-11,414.43719482421875
2022-02-14,413.082275390625
2022-02-15,419.7439880371094
2022-02-16,420.2143859863281
2022-02-17,411.23809814453125
2022-02-18,408.5752868652344
2022-02-22,404.19061279296875
2022-02-23,397.0208435058594
2022-02-24,402.9956359863281
2022-02-25,411.8873291015625
2022-02-28,410.83349609375
2022-03-01,404.5764465332031
2022-03-02,412.01904296875
2022-03-03,409.9678955078125
2022-03-04,406.63702392578125
2022-03-07,394.649658203125
2022-03-08,391.65753173828125
2022-03-09,402.15826416015625
2022-03-10,400.34222412109375
2022-03-11,395.2519226074219
2022-03-14,392.36328125
2022-03-15,400.9914855957031
2022-03-16,409.8831481933594
2022-03-17,415.0111999511719
2022-03-18,419.5567321777344
2022-03-21,419.43402099609375
2022-03-22,424.342041015625
2022-03-23,418.8771667480469
2022-03-24,425.1914978027344
2022-03-25,427.2679138183594
2022-03-28,430.30706787109375
2022-03-29,435.6302795410156
2022-03-30,432.9403991699219
2022-03-31,426.27685546875
2022-04-01,427.4849853515625
2022-04-04,431.1471252441406
2022-04-05,425.701171875
2022-04-06,421.4443664550781
2022-04-07,423.5680847167969
2022-04-08,422.43536376953125
2022-04-11,415.2149963378906
2022-04-12,413.67657470703125
2022-04-13,418.4146423339844
2022-04-14,413.20465087890625
2022-04-18,413.37457275390625
2022-04-19,420.0475158691406
2022-04-20,419.73602294921875
2022-04-21,413.4595031738281
2022-04-22,402.1145935058594
2022-04-25,404.44580078125
2022-04-26,392.7327575683594
2022-04-27,393.8370056152344
2022-04-28,403.7851257324219
2022-04-29,388.8629455566406
2022-05-02,391.2037658691406
2022-05-03,392.9970397949219
2022-05-04,404.9648742675781
2022-05-05,390.5713195800781
2022-05-06,388.2400207519531
2022-05-09,375.8096923828125
2022-05-10,376.6779479980469
2022-05-11,370.6940612792969
2022-05-12,370.3070373535156
2022-05-13,379.1602478027344
2022-05-16,377.621826171875
2022-05-17,385.3896789550781
2022-05-18,369.8540344238281
2022-05-19,367.5887451171875
2022-05-20,367.7492370605469
2022-05-23,374.6297912597656
2022-05-24,371.77008056640625
2022-05-25,375.0545654296875
2022-05-26,382.5486145019531
2022-05-27,391.9399719238281
2022-05-31,389.7407531738281
2022-06-01,386.58831787109375
2022-06-02,393.9503479003906
2022-06-03,387.4849853515625
2022-06-06,388.664794921875
2022-06-07,392.39288330078125
2022-06-08,388.1268310546875
2022-06-09,378.8960266113281
2022-06-10,367.9096984863281
2022-06-13,353.9407958984375
2022-06-14,352.874267578125
2022-06-15,357.9049072265625
2022-06-16,346.0597229003906
2022-06-17,346.80572509765625
2022-06-21,355.5361328125
2022-06-22,354.8915100097656
2022-06-23,358.370361328125
2022-06-24,369.7643127441406
2022-06-27,368.3519592285156
2022-06-28,360.82550048828125
2022-06-29,360.5315856933594
2022-06-30,357.6025390625
2022-07-01,361.3847961425781
2022-07-05,362.0672607421875
2022-07-06,363.2900695800781
2022-07-07,368.7311096191406
2022-07-08,368.4277648925781
2022-07-11,364.218994140625
2022-07-12,360.99609375
2022-07-13,359.1002197265625
2022-07-14,358.22821044921875
2022-07-15,365.0721130371094
2022-07-18,362.05780029296875
2022-07-19,371.8402404785156
2022-07-20,374.2101135253906
2022-07-21,378.0207214355469
2022-07-22,374.5133972167969
2022-07-25,374.96844482421875
2022-07-26,370.5321960449219
2022-07-27,380.153564453125
2022-07-28,384.9216003417969
2022-07-29,390.53326416015625
2022-08-01,389.3768005371094
2022-08-02,386.8079528808594
2022-08-03,392.8651123046875
2022-08-04,392.5997619628906
2022-08-05,391.9361572265625
2022-08-08,391.4812316894531
2022-08-09,389.9266052246094
2022-08-10,398.11663818359375
2022-08-11,398.11663818359375
2022-08-12,404.8563232421875
2022-08-15,406.5246276855469
2022-08-16,407.32098388671875
2022-08-17,404.4297790527344
2022-08-18,405.6051940917969
2022-08-19,400.1546325683594
2022-08-22,391.8224792480469
2022-08-23,390.8745422363281
2022-08-24,392.1257629394531
2022-08-25,397.6615905761719
2022-08-26,384.201171875
2022-08-29,381.66082763671875
2022-08-30,377.47088623046875
2022-08-31,374.5987548828125
2022-09-01,375.77423095703125
2022-09-02,371.81182861328125
2022-09-06,370.40887451171875
2022-09-07,377.0633544921875
2022-09-08,379.5279235839844
2022-09-09,385.4239807128906
2022-09-12,389.56640625
2022-09-13,372.6270446777344
2022-09-14,374.0489807128906
2022-09-15,369.8022766113281
2022-09-16,366.98101806640625
2022-09-19,369.8270263671875
2022-09-20,365.5819396972656
2022-09-21,359.2048645019531
2022-09-22,356.18756103515625
2022-09-23,350.2196960449219
2022-09-26,346.7550354003906
2022-09-27,345.8698425292969
2022-09-28,352.67535400390625
2022-09-29,345.3083190917969
2022-09-30,339.9686279296875
2022-10-03,348.9442138671875
2022-10-04,359.7568054199219
2022-10-05,358.9192199707031
2022-10-06,355.2166442871094
2022-10-07,345.3083190917969
2022-10-10,342.67181396484375
2022-10-11,340.5016784667969
2022-10-12,339.37847900390625
2022-10-13,348.3350830078125
2022-10-14,340.39697265625
2022-10-17,349.1441345214844
2022-10-18,353.2464599609375
2022-10-19,350.7431640625
2022-10-20,347.80206298828125
2022-10-21,356.254150390625
2022-10-24,360.6134338378906
2022-10-25,366.3719482421875
2022-10-26,363.61163330078125
2022-10-27,361.6699523925781
2022-10-28,370.2744140625
2022-10-31,367.5997619628906
2022-11-01,365.9911804199219
2022-11-02,356.80615234375
2022-11-03,353.1322021484375
2022-11-04,358.21490478515625
2022-11-07,361.64141845703125
2022-11-08,363.5926208496094
2022-11-09,356.10186767578125
2022-11-10,375.671142578125
2022-11-11,379.30706787109375
2022-11-14,376.0804748535156
2022-11-15,379.28802490234375
2022-11-16,376.3945007324219
2022-11-17,375.2427978515625
2022-11-18,376.94659423828125
2022-11-21,375.57598876953125
2022-11-22,380.6300354003906
2022-11-23,383.02862548828125
2022-11-25,382.9429931640625
2022-11-28,376.83233642578125
2022-11-29,376.18511962890625
2022-11-30,388.03521728515625
2022-12-01,387.7496643066406
2022-12-02,387.30230712890625
2022-12-05,380.3350830078125
2022-12-06,374.85260009765625
2022-12-07,374.2148132324219
2022-12-08,377.14642333984375
2022-12-09,374.3290710449219
2022-12-12,379.725830078125
2022-12-13,382.600341796875
2022-12-14,380.1541748046875
2022-12-15,370.85498046875
2022-12-16,366.47662353515625
2022-12-19,363.36895751953125
2022-12-20,363.8662414550781
2022-12-21,369.30694580078125
2022-12-22,364.038330078125
2022-12-23,366.1323547363281
2022-12-27,364.68853759765625
2022-12-28,360.15618896484375
2022-12-29,366.6391296386719
2022-12-30,365.6733703613281
2023-01-03,364.1339416503906
2023-01-04,366.9451599121094
2023-01-05,362.7570495605469
2023-01-06,371.0758056640625
2023-01-09,370.8655090332031
2023-01-10,373.4662780761719
2023-01-11,378.1898498535156
2023-01-12,379.5667419433594
2023-01-13,381.039306640625
2023-01-17,380.34124755859375
2023-01-18,374.33642578125
2023-01-19,371.6113586425781
2023-01-20,378.53411865234375
2023-01-23,383.0759582519531
2023-01-24,382.6648254394531
2023-01-25,382.80828857421875
2023-01-26,387.01544189453125
2023-01-27,387.90472412109375
2023-01-30,383.0376892089844
2023-01-31,388.6696472167969
2023-02-01,392.8003234863281
2023-02-02,398.5182800292969
2023-02-03,394.28240966796875
2023-02-06,391.87286376953125
2023-02-07,396.9980163574219
2023-02-08,392.6569519042969
2023-02-09,389.2528991699219
2023-02-10,390.1612854003906
2023-02-13,394.74139404296875
2023-02-14,394.5597229003906
2023-02-15,395.841064453125
2023-02-16,390.3907775878906
2023-02-17,389.4154357910156
2023-02-21,381.60345458984375
2023-02-22,381.0776062011719
2023-02-23,383.10467529296875
2023-02-24,379.01214599609375
2023-02-27,380.30303955078125
2023-02-28,378.8974609375
2023-03-01,377.4439697265625
2023-03-02,380.3795166015625
2023-03-03,386.4799499511719
2023-03-06,386.7477722167969
2023-03-07,380.8193054199219
2023-03-08,381.4409484863281
2023-03-09,374.4033203125
2023-03-10,369.0008850097656
2023-03-13,368.4749755859375
2023-03-14,374.56591796875
2023-03-15,372.22320556640625
2023-03-16,378.7539978027344
2023-03-17,374.3253479003906
2023-03-20,377.9246826171875
2023-03-21,382.8870849609375
2023-03-22,376.3601379394531
2023-03-23,377.37762451171875
2023-03-24,379.8539733886719
2023-03-27,380.5643005371094
2023-03-28,379.7099609375
2023-03-29,385.22906494140625
2023-03-30,387.4847106933594
2023-03-31,392.9461669921875
2023-04-03,394.4434509277344
2023-04-04,392.2550048828125
2023-04-05,391.2280578613281
2023-04-06,392.7541198730469
2023-04-10,393.1573181152344
2023-04-11,393.2628479003906
2023-04-12,391.65997314453125
2023-04-13,396.86224365234375
2023-04-14,395.89288330078125
2023-04-17,397.3133239746094
2023-04-18,397.572509765625
2023-04-19,397.5054016113281
2023-04-20,395.3360900878906
2023-04-21,395.64324951171875
2023-04-24,396.0559997558594
2023-04-25,389.76904296875
2023-04-26,388.1181335449219
2023-04-27,395.84478759765625
2023-04-28,399.2233581542969
2023-05-01,398.82037353515625
2023-05-02,394.33782958984375
2023-05-03,391.6311340332031
2023-05-04,388.85723876953125
2023-05-05,396.0559997558594
2023-05-08,396.1614990234375
2023-05-09,394.42425537109375
2023-05-10,396.26715087890625
2023-05-11,395.5760498046875
2023-05-12,395.0578308105469
2023-05-15,396.42071533203125
2023-05-16,393.7716064453125
2023-05-17,398.55157470703125
2023-05-18,402.390869140625
2023-05-19,401.805419921875
2023-05-22,401.9685974121094
2023-05-23,397.4573059082031
2023-05-24,394.57781982421875
2023-05-25,397.99481201171875
2023-05-26,403.149169921875
2023-05-30,403.302734375
2023-05-31,401.0662841796875
2023-06-01,404.8768615722656
2023-06-02,410.7318115234375
2023-06-05,409.9447937011719
2023-06-06,410.8374328613281
2023-06-07,409.4168395996094
2023-06-08,411.89324951171875
2023-06-09,412.6322326660156
2023-06-12,416.3756408691406
2023-06-13,419.1207275390625
2023-06-14,419.619873046875
2023-06-15,424.82220458984375
2023-06-16,423.3751525878906
2023-06-20,421.1785888671875
2023-06-21,419.0205993652344
2023-06-22,420.53314208984375
2023-06-23,417.35394287109375
2023-06-26,415.648681640625
2023-06-27,420.20556640625
2023-06-28,420.4175109863281
2023-06-29,422.0744934082031
2023-06-30,427.0553283691406
2023-07-03,427.54669189453125
2023-07-05,426.9108581542969
2023-07-06,423.5678405761719
2023-07-07,422.4984436035156
2023-07-10,423.5678405761719
2023-07-11,426.2653503417969
2023-07-12,429.6950378417969
2023-07-13,433.10546875
2023-07-14,432.8356628417969
2023-07-17,434.338623046875
2023-07-18,437.5660400390625
2023-07-19,438.5390319824219
2023-07-20,435.6295166015625
2023-07-21,435.6295166015625
2023-07-24,437.5757141113281
2023-07-25,438.770263671875
2023-07-26,438.8377380371094
2023-07-27,435.9282531738281
2023-07-28,440.19610595703125
2023-07-31,441.0342712402344
2023-08-01,439.7721862792969
2023-08-02,433.6545715332031
2023-08-03,432.411865234375
2023-08-04,430.45611572265625
2023-08-07,434.2133483886719
2023-08-08,432.3251037597656
2023-08-09,429.4349060058594
2023-08-10,429.58905029296875
2023-08-11,429.3385925292969
2023-08-14,431.70855712890625
2023-08-15,426.67962646484375
2023-08-16,423.548583984375
2023-08-17,420.3211364746094
2023-08-18,420.52349853515625
2023-08-21,423.2594909667969
2023-08-22,422.11309814453125
2023-08-23,426.814453125
2023-08-24,420.89923095703125
2023-08-25,423.86651611328125
2023-08-28,426.55438232421875
2023-08-29,432.72015380859375
2023-08-30,434.50244140625
2023-08-31,433.8665466308594
2023-09-01,434.67584228515625
2023-09-05,432.797119140625
2023-09-06,429.8876953125
2023-09-07,428.56787109375
2023-09-08,429.2132873535156
2023-09-11,432.03607177734375
2023-09-12,429.6661071777344
2023-09-13,430.1671142578125
2023-09-14,433.87615966796875
2023-09-15,428.6487121582031
2023-09-18,428.9000549316406
2023-09-19,428.0106201171875
2023-09-20,424.0757751464844
2023-09-21,417.0664978027344
2023-09-22,416.1286926269531
2023-09-25,417.8786315917969
2023-09-26,411.73944091796875
2023-09-27,411.90380859375
2023-09-28,414.2917785644531
2023-09-29,413.2863464355469
2023-10-02,413.1219787597656
2023-10-03,407.5918273925781
2023-10-04,410.5599365234375
2023-10-05,410.4052429199219
2023-10-06,415.27789306640625
2023-10-09,417.9366149902344
2023-10-10,420.1119384765625
2023-10-11,421.832763671875
2023-10-12,419.2611389160156
2023-10-13,417.1728515625
2023-10-16,421.56207275390625
2023-10-17,421.5427551269531
2023-10-18,415.9256286621094
2023-10-19,412.27117919921875
2023-10-20,407.2051696777344
2023-10-23,406.4994201660156
2023-10-24,409.5641784667969
2023-10-25,403.68597412109375
2023-10-26,398.85205078125
2023-10-27,397.04412841796875
2023-10-30,401.79107666015625
2023-10-31,404.314453125
2023-11-01,408.6263122558594
2023-11-02,416.4574279785156
2023-11-03,420.25689697265625
2023-11-06,421.2237548828125
2023-11-07,422.4224853515625
2023-11-08,422.73199462890625
2023-11-09,419.43511962890625
2023-11-10,425.9803161621094
2023-11-13,425.5743103027344
2023-11-14,433.83074951171875
2023-11-15,434.74920654296875
2023-11-16,435.2809143066406
2023-11-17,435.8223571777344
2023-11-20,439.1771240234375
2023-11-21,438.219970703125
2023-11-22,439.9118957519531
2023-11-24,440.1826171875
2023-11-27,439.38983154296875
2023-11-28,439.82489013671875
2023-11-29,439.5155029296875
2023-11-30,441.24609375
2023-12-01,443.8564147949219
2023-12-04,441.5264892578125
2023-12-05,441.439453125
2023-12-06,439.6605224609375
2023-12-07,443.015380859375
2023-12-08,444.9198913574219
2023-12-11,446.65045166015625
2023-12-12,448.6904296875
2023-12-13,454.8778991699219
2023-12-14,456.3377990722656
2023-12-15,455.5863952636719
2023-12-18,458.14910888671875
2023-12-19,460.93511962890625
2023-12-20,454.54779052734375
2023-12-21,458.8577880859375
2023-12-22,459.7799072265625
2023-12-26,461.7213439941406
2023-12-27,462.55621337890625
2023-12-28,462.73095703125
2023-12-29,461.39129638671875
2024-01-02,458.8091735839844
2024-01-03,455.0622253417969
2024-01-04,453.596435546875
2024-01-05,454.2177429199219
2024-01-08,460.7021179199219
2024-01-09,460.0032043457031
2024-01-10,462.604736328125
2024-01-11,462.40087890625
2024-01-12,462.7212219238281
2024-01-16,461.0224609375
2024-01-17,458.4597473144531
2024-01-18,462.5367736816406
2024-01-19,468.30279541015625
2024-01-22,469.29296875
2024-01-23,470.66162109375
2024-01-24,471.1761779785156
2024-01-25,473.7388610839844
2024-01-26,473.136962890625
2024-01-29,476.8839416503906
2024-01-30,476.51507568359375
2024-01-31,468.7396240234375
2024-02-01,474.87457275390625
2024-02-02,479.8737487792969
2024-02-05,478.1264953613281
2024-02-06,479.51458740234375
2024-02-07,483.51397705078125
2024-02-08,483.7275390625
2024-02-09,486.5231628417969
2024-02-12,486.3096008300781
2024-02-13,479.6116638183594
2024-02-14,483.9701843261719
2024-02-15,487.3094787597656
2024-02-16,484.8826599121094
2024-02-20,482.2131652832031
2024-02-21,482.6499938964844
2024-02-22,492.638671875
2024-02-23,492.9784240722656
2024-02-26,491.1728820800781
2024-02-27,492.08538818359375
2024-02-28,491.4350280761719
2024-02-29,493.2016906738281
2024-03-01,497.8320007324219
2024-03-04,497.298095703125
2024-03-05,492.3280944824219
2024-03-06,494.8227844238281
2024-03-07,499.73455810546875
2024-03-08,496.7351379394531
2024-03-11,496.3080139160156
2024-03-12,501.64697265625
2024-03-13,500.8605651855469
2024-03-14,499.8704833984375
2024-03-15,496.4381408691406
2024-03-18,499.38848876953125
2024-03-19,502.1636657714844
2024-03-20,506.808349609375
2024-03-21,508.48321533203125
2024-03-22,507.5191955566406
2024-03-25,506.11700439453125
2024-03-26,505.1822814941406
2024-03-27,509.4277038574219
2024-03-28,509.3303527832031
2024-04-01,508.4441833496094
2024-04-02,505.2114562988281
2024-04-03,505.7664794921875
2024-04-04,499.5930480957031
2024-04-05,504.8122253417969
2024-04-08,505.09454345703125
2024-04-09,505.6788635253906
2024-04-10,500.6154479980469
2024-04-11,504.3935241699219
2024-04-12,497.43133544921875
2024-04-15,491.199462890625
2024-04-16,490.3035888671875
2024-04-17,487.4018859863281
2024-04-18,486.39892578125
2024-04-19,482.1534729003906
2024-04-22,486.5937194824219
2024-04-23,492.36785888671875
2024-04-24,492.1342468261719
2024-04-25,490.2646789550781
2024-04-26,494.90936279296875
2024-04-29,496.66204833984375
2024-04-30,488.79437255859375
2024-05-01,487.2071838378906
2024-05-02,491.76416015625
2024-05-03,497.85980224609375
2024-05-06,503.0011291503906
2024-05-07,503.5561828613281
2024-05-08,503.6048278808594
2024-05-09,506.5064697265625
2024-05-10,507.15899658203125
2024-05-13,507.2271423339844
2024-05-14,509.55426025390625
2024-05-15,515.8642578125
2024-05-16,514.802734375
2024-05-17,515.542724609375
2024-05-20,516.13671875
2024-05-21,517.4026489257812
2024-05-22,515.9127197265625
2024-05-23,512.1444702148438
2024-05-24,515.5330810546875
2024-05-28,515.8931884765625
2024-05-29,512.28076171875
2024-05-30,508.8824768066406
2024-05-31,513.5174560546875
2024-06-03,513.9361572265625
2024-06-04,514.5106201171875
2024-06-05,520.6256103515625
2024-06-06,520.615966796875
2024-06-07,519.9830322265625
2024-06-10,521.5896606445312
2024-06-11,522.8457641601562
2024-06-12,527.139892578125
2024-06-13,528.2013549804688
2024-06-14,528.522705078125
2024-06-17,532.7291259765625
2024-06-18,534.0825805664062
2024-06-20,532.6317749023438
2024-06-21,531.9176635742188
2024-06-24,530.1885986328125
2024-06-25,532.2302856445312
2024-06-26,532.8946533203125
2024-06-27,533.7345581054688
2024-06-28,531.6343994140625
2024-07-01,532.7285766601562
2024-07-02,536.3135986328125
2024-07-03,538.7069702148438
2024-07-05,541.8134765625
2024-07-08,542.4386596679688
2024-07-09,542.9661254882812
2024-07-10,548.3389892578125
2024-07-11,543.6109619140625
2024-07-12,547.0397338867188
2024-07-15,548.5440673828125
2024-07-16,551.7969970703125
2024-07-17,544.0601806640625
2024-07-18,539.879150390625
2024-07-19,536.2940673828125
2024-07-22,541.8231811523438
2024-07-23,540.9732666015625
2024-07-24,528.7134399414062
2024-07-25,525.958740234375
2024-07-26,531.8492431640625
2024-07-29,532.161865234375
2024-07-30,529.4657592773438
2024-07-31,538.072021484375
2024-08-01,530.452392578125
2024-08-02,520.5762329101562
2024-08-05,505.4150390625
2024-08-06,510.0748596191406
2024-08-07,506.66546630859375
2024-08-08,518.3782348632812
2024-08-09,520.6640625
2024-08-12,520.9376831054688
2024-08-13,529.5048217773438
2024-08-14,531.1752319335938
2024-08-15,540.27978515625
2024-08-16,541.4911499023438
2024-08-19,546.6685180664062
2024-08-20,545.7796020507812
2024-08-21,547.6551513671875
2024-08-22,543.3568115234375
2024-08-23,549.1302490234375
2024-08-26,547.8211669921875
2024-08-27,548.5734252929688
2024-08-28,545.3887329101562
2024-08-29,545.4376220703125
2024-08-30,550.6443481445312
2024-09-03,539.3126220703125
2024-09-04,538.2088012695312
2024-09-05,536.8997192382812
2024-09-06,527.8635864257812
2024-09-09,533.773681640625
2024-09-10,536.0987548828125
2024-09-11,541.5985107421875
2024-09-12,546.1605224609375
2024-09-13,549.0130004882812
2024-09-16,549.8239135742188
2024-09-17,550.0484619140625
2024-09-18,548.4171142578125
2024-09-19,557.7755737304688
2024-09-20,556.8114013671875
2024-09-23,558.2027587890625
2024-09-24,559.7998657226562
2024-09-25,558.5653076171875
2024-09-26,560.7798461914062
2024-09-27,559.9664916992188
2024-09-30,562.21044921875
2024-10-01,557.1739501953125
2024-10-02,557.4090576171875
2024-10-03,556.3900146484375
2024-10-04,561.446044921875
2024-10-07,556.3704223632812
2024-10-08,561.6322631835938
2024-10-09,565.5223999023438
2024-10-10,564.53271484375
2024-10-11,567.913330078125
2024-10-14,572.557861328125
2024-10-15,568.109375
2024-10-16,570.5784912109375
2024-10-17,570.6275634765625
2024-10-18,572.8224487304688
2024-10-21,571.8817749023438
2024-10-22,571.5780029296875
2024-10-23,566.355224609375
2024-10-24,567.5801391601562
2024-10-25,567.3842163085938
2024-10-28,569.13818359375
2024-10-29,570.0592041015625
2024-10-30,568.3346557617188
2024-10-31,557.1935424804688
2024-11-01,559.545166015625
2024-11-04,558.3399047851562
2024-11-05,565.0911254882812
2024-11-06,579.142578125
2024-11-07,583.6205444335938
2024-11-08,586.148681640625
2024-11-11,586.7071533203125
2024-11-12,584.8846435546875
2024-11-13,585.1687622070312
2024-11-14,581.4060668945312
2024-11-15,573.9591064453125
2024-11-18,576.3107299804688
2024-11-19,578.41748046875
2024-11-20,578.6134643554688
2024-11-21,581.7196044921875
2024-11-22,583.5225830078125
2024-11-25,585.5020141601562
2024-11-26,588.5592041015625
2024-11-27,586.7757568359375
2024-11-29,590.4208374023438
2024-12-02,591.4791870117188
2024-12-03,591.7534790039062
2024-12-04,595.427978515625
2024-12-05,594.4481811523438
2024-12-06,595.5750122070312
2024-12-09,592.5079956054688
2024-12-10,590.6658325195312
2024-12-11,595.2321166992188
2024-12-12,592.1651000976562
2024-12-13,592.0475463867188
2024-12-16,594.575439453125
2024-12-17,592.1258544921875
2024-12-18,574.4784545898438
2024-12-19,574.3019409179688
2024-12-20,581.2000122070312
2024-12-23,584.680419921875
2024-12-24,591.1790771484375
2024-12-26,591.218505859375
2024-12-27,584.9949951171875
2024-12-30,578.3192138671875
2024-12-31,576.2152709960938
2025-01-02,574.799560546875
2025-01-03,581.9863891601562
2025-01-06,585.3390502929688
2025-01-07,578.7222900390625
2025-01-08,579.56787109375
2025-01-10,570.7192993164062
2025-01-13,571.6043090820312
2025-01-14,572.3907470703125
2025-01-15,582.8025512695312
2025-01-16,581.681640625
2025-01-17,587.5217895507812
2025-01-21,592.8995971679688
2025-01-22,596.2325439453125
2025-01-23,599.48681640625
2025-01-24,597.7367553710938
2025-01-27,589.2816162109375
2025-01-28,594.344970703125
2025-01-29,591.6805419921875
2025-01-30,594.8560791015625
2025-01-31,591.6903076171875
2025-02-03,587.7085571289062
2025-02-04,591.6510009765625
2025-02-05,594.0498657226562
2025-02-06,596.1145629882812
2025-02-07,590.6580200195312
2025-02-10,594.6693725585938
2025-02-11,595.1216430664062
2025-02-12,593.2044067382812
2025-02-13,599.4671630859375
2025-02-14,599.4376831054688
2025-02-18,601.1975708007812
2025-02-19,602.6133422851562
2025-02-20,600.1062622070312
2025-02-21,589.8419799804688
2025-02-24,587.157958984375
2025-02-25,584.2378540039062
2025-02-26,584.532958984375
2025-02-27,575.20263671875
2025-02-28,584.178955078125
2025-03-03,573.9441528320312
2025-03-04,567.1505126953125
2025-03-05,573.2460327148438
2025-03-06,563.0702514648438
2025-03-07,566.2262573242188
2025-03-10,551.1444702148438
2025-03-11,546.5629272460938
2025-03-12,549.4633178710938
2025-03-13,542.138671875
2025-03-14,553.3369750976562
2025-03-17,557.6039428710938
2025-03-18,551.5770874023438
2025-03-19,557.5842895507812
2025-03-20,555.9718627929688
2025-03-21,556.1553344726562
2025-03-24,566.1151733398438
2025-03-25,567.4759521484375
2025-03-26,560.7013549804688
2025-03-27,559.2122802734375
2025-03-28,547.95068359375
2025-03-31,551.6289672851562
2025-04-01,553.18701171875
2025-04-02,556.6878051757812
2025-04-03,529.2537841796875
2025-04-04,498.2696838378906
2025-04-07,497.3821716308594
